"survey_id","date","flow","weather","turbidity","start_time","end_time","section_name","units_covered","unit","count","size_class","est_size","substrate","instream_cover","overhead_cover","hydrology","water_depth_m","run","tagged","clipped","location","survey_type","section_type","species","fork_length","bank_distance","unit_type","visibility","section_number","temperature"
415,2018-08-22,1200,"clear",0,11:15:00,NA,"Hatchery Ditch and Mo's Ditch","26 33 28","33",1,NA,110,234,"A",1,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5
415,2018-08-22,1200,"clear",0,11:15:00,NA,"Hatchery Ditch and Mo's Ditch","26 33 28","33",3,NA,120,23,"BD",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5
415,2018-08-22,1200,"clear",0,11:15:00,NA,"Hatchery Ditch and Mo's Ditch","26 33 28","33",2,NA,100,23,"BD",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5
415,2018-08-22,1200,"clear",0,11:15:00,NA,"Hatchery Ditch and Mo's Ditch","26 33 28","33",3,NA,100,34,"BD",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5
415,2018-08-22,1200,"clear",0,11:15:00,NA,"Hatchery Ditch and Mo's Ditch","26 33 28","33",5,NA,120,34,"BD",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5
417,2018-09-11,800,"clear",0,11:40:00,12:00:00,"Aleck Riffle","119 120","119",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,14.5
418,2018-09-11,800,"clear",0,13:09:00,13:33:00,"Trailer Park Riffle","96 97 98","96",1,NA,650,45,"A",0,"glide",2.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,6,14.5
418,2018-09-11,800,"clear",0,13:09:00,13:33:00,"Trailer Park Riffle","96 97 98","98",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,6,14.5
419,2018-09-11,800,"clear",0,14:10:00,14:35:00,"Matthews Riffle","103 104 105","104",1,NA,150,45,"A",0,"glide",1.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,7,15
419,2018-09-11,800,"clear",0,14:10:00,14:35:00,"Matthews Riffle","103 104 105","104",6,NA,600,4,"A",0,"glide",2.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,7,15
419,2018-09-11,800,"clear",0,14:10:00,14:35:00,"Matthews Riffle","103 104 105","104",2,NA,700,4,"A",0,"glide",2.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,7,15
426,2018-09-17,800,"clear",0,10:10:00,11:38:00,"Gateway Riffle","221 225 226 228 229","226",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,12,12.5
426,2018-09-17,800,"clear",0,10:10:00,11:38:00,"Gateway Riffle","221 225 226 228 229","229",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,12,12.5
427,2018-09-17,800,"clear",0,11:20:00,12:10:00,"Steep Riffle","189 185","189",1,NA,850,23,"A",0,"riffle",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,12.5
427,2018-09-17,800,"clear",0,11:20:00,12:10:00,"Steep Riffle","189 185","189",1,NA,700,23,"A",0,"riffle",0.5,"unknown",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,12.5
428,2018-09-17,800,"clear",0,13:07:00,13:45:00,"Eye Riffle","215A 215B 216 210","215B",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,13
428,2018-09-17,800,"clear",0,13:07:00,13:45:00,"Eye Riffle","215A 215B 216 210","216",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,13
429,2018-09-17,6000,"clear",0,14:25:00,14:47:00,"Vance Riffle","268","268",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,13,16
430,2018-09-18,800,"clear",0,10:20:00,10:43:00,"Hatchery Riffle","19 23 24 25","23",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5
430,2018-09-18,800,"clear",0,10:20:00,10:43:00,"Hatchery Riffle","19 23 24 25","24",1,NA,800,34,"A",0,"glide",0.8,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5
430,2018-09-18,800,"clear",0,10:20:00,10:43:00,"Hatchery Riffle","19 23 24 25","24",1,NA,600,345,"A",0,"glide",1.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5
430,2018-09-18,800,"clear",0,10:20:00,10:43:00,"Hatchery Riffle","19 23 24 25","19",4,NA,600,3,"A",0,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5
430,2018-09-18,800,"clear",0,10:20:00,10:43:00,"Hatchery Riffle","19 23 24 25","19",1,NA,750,56,"A",0,"glide",1.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5
431,2018-09-18,800,"clear",0,11:07:00,11:17:00,"Auditorium Riffle","29 30 31 32","30",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,11
431,2018-09-18,800,"clear",0,11:07:00,11:17:00,"Auditorium Riffle","29 30 31 32","32",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,11
431,2018-09-18,800,"clear",0,11:07:00,11:17:00,"Auditorium Riffle","29 30 31 32","29",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,11
431,2018-09-18,800,"clear",0,11:07:00,11:17:00,"Auditorium Riffle","29 30 31 32","32",1,NA,750,345,"CE",1,"glide edgewater",0.9,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,11
432,2018-09-18,800,"clear",0,11:50:00,12:10:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",2,NA,100,12,"E",1,"pool",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,2018-09-18,800,"clear",0,11:50:00,12:10:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",1,NA,100,12,"BE",1,"riffle edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,2018-09-18,800,"clear",0,11:50:00,12:10:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",3,NA,70,13,"BC",1,"backwater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,2018-09-18,800,"clear",0,11:50:00,12:10:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",1,NA,100,13,"BC",1,"backwater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,2018-09-18,800,"clear",0,11:50:00,12:10:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",2,NA,70,12,"BC",1,"backwater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,2018-09-18,800,"clear",0,11:50:00,12:10:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",6,NA,100,34,"BDE",1,"backwater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,2018-09-18,800,"clear",0,11:50:00,12:10:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",2,NA,130,34,"BDE",1,"backwater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,2018-09-18,800,"clear",0,11:50:00,12:10:00,"Hatchery Ditch and Mo's Ditch","33 26 28","28",NA,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",1,NA,40,23,"BE",0,"pool",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",75,NA,40,12,"BE",1,"pool",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",20,NA,55,12,"BE",1,"pool",1,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",200,NA,40,12,"BE",1,"pool",1,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",10,NA,35,12,"BE",1,"pool",1,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",50,NA,40,12,"BE",1,"pool",1,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",50,NA,50,12,"BE",1,"pool",1,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",100,NA,40,12,"BE",1,"pool",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",15,NA,35,13,"E",0,"pool",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",15,NA,40,13,"E",0,"pool",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
433,2019-03-20,1800,"cloudy",2,01:36:00,01:20:00,"Aleck Riffle","119","119",3,NA,45,13,"E",0,"pool",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,8,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",30,NA,35,23,"BE",2,"backwater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",1,NA,40,23,"B",2,"riffle",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",2,NA,35,23,"BCDE",1,"glide",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",230,NA,35,23,"BD",2,"riffle",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",70,NA,35,23,"BDEF",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",30,NA,40,23,"BDEF",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",2,NA,50,23,"BDEF",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",40,NA,35,23,"BDE",2,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",20,NA,50,23,"BE",2,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",8,NA,60,23,"BE",2,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",40,NA,45,23,"BE",2,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",2,NA,70,23,"BE",2,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",60,NA,50,23,"BE",2,"riffle",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",60,NA,40,23,"BE",2,"riffle",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",80,NA,35,23,"BE",2,"riffle",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",130,NA,35,12,"BDE",13,"pool",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",40,NA,45,12,"BDE",13,"pool",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",20,NA,55,12,"BDE",13,"pool",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",10,NA,60,12,"BDE",13,"pool",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",100,NA,35,13,"BE",2,"glide",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",70,NA,45,13,"BE",2,"glide",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",50,NA,55,13,"BE",2,"glide",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",70,NA,55,13,"BDE",1,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",25,NA,65,13,"BDE",1,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",150,NA,35,13,"BDE",1,"riffle",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",50,NA,45,13,"BDE",1,"riffle",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",10,NA,35,3,"BDE",1,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",10,NA,40,3,"BDE",1,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",6,NA,45,3,"BDE",1,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",2,NA,30,3,"BDE",1,"riffle",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",10,NA,35,13,"BC",1,"glide",0.45,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",5,NA,45,13,"BC",1,"glide",0.45,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",1,NA,50,13,"BC",1,"glide",0.45,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",1,NA,55,2,"BCEF",1,"glide edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",10,NA,45,2,"BCEF",1,"glide edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",5,NA,35,2,"BCEF",1,"glide edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",1,NA,40,2,"A",1,"riffle edgewater",0.25,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",40,NA,45,3,"A",0,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",40,NA,50,3,"A",0,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",5,NA,30,3,"A",0,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",2,NA,35,3,"A",0,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",2,NA,60,3,"A",0,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",50,NA,35,123,"BE",0,"glide edgewater",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",20,NA,45,123,"BE",0,"glide edgewater",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",10,NA,50,123,"BE",0,"glide edgewater",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",10,NA,55,3,"CD",0,"glide edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",30,NA,40,3,"CD",0,"glide edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",5,NA,45,3,"CD",0,"glide edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","33",5,NA,35,3,"CD",0,"glide edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",50,NA,45,3,"B",0,"glide edgewater",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",50,NA,35,3,"B",0,"glide edgewater",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",20,NA,55,3,"B",0,"glide edgewater",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",50,NA,40,3,"BDE",0,"glide edgewater",0.25,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",20,NA,35,3,"BDE",0,"glide edgewater",0.25,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",5,NA,50,3,"BDE",0,"glide edgewater",0.25,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",100,NA,40,2,"CE",0,"glide",0.35,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",100,NA,35,2,"CE",0,"glide",0.35,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",100,NA,50,2,"CE",0,"glide",0.35,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",50,NA,45,2,"CE",0,"glide",0.35,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",10,NA,55,2,"CE",0,"glide",0.35,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",3,NA,60,2,"CE",0,"glide",0.35,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",100,NA,45,2,"BE",0,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",100,NA,50,2,"BE",0,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",20,NA,35,2,"BE",0,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",20,NA,55,2,"BE",0,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",200,NA,40,12,"BDF",1,"glide edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",100,NA,45,12,"BDF",1,"glide edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",100,NA,35,12,"BDF",1,"glide edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",20,NA,55,12,"BDF",1,"glide edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",3,NA,65,12,"BDF",1,"glide edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",200,NA,40,23,"BE",0,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",5,NA,60,12,"B",1,"riffle",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
434,2019-03-20,0,"precipitation",0,10:00:00,11:30:00,"Hatchery Ditch","26 33","26",100,NA,40,12,"B",1,"riffle",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,0
